#
# Copyright © 2026-2026 Unicode, Inc.
# For terms of use, see https://www.unicode.org/terms_of_use.html
#
# Format: type;rule name;number;expected result
# type: spell=SpelloutRules, digits=OrdinalRules, number=NumberingSystemRules
# rule name: empty for the default ruleset
#
spell;%spellout-numbering;4;дүрт
spell;%spellout-numbering;5;биш
spell;%spellout-numbering;6;алты
spell;%spellout-numbering;7;ете
spell;%spellout-numbering;8;һигеҙ
spell;%spellout-numbering;9;туғыҙ
spell;%spellout-numbering;10;ун
spell;%spellout-numbering;11;ун бер
spell;%spellout-numbering;12;ун ике
spell;%spellout-numbering;13;ун өс
spell;%spellout-numbering;14;ун дүрт
spell;%spellout-numbering;15;ун биш
spell;%spellout-numbering;16;ун алты
spell;%spellout-numbering;17;ун ете
spell;%spellout-numbering;18;ун һигеҙ
spell;%spellout-numbering;19;ун туғыҙ
spell;%spellout-numbering;20;егерме
spell;%spellout-numbering;21;егерме бер
spell;%spellout-numbering;25;егерме биш
spell;%spellout-numbering;29;егерме туғыҙ
spell;%spellout-numbering;30;утыҙ
spell;%spellout-numbering;31;утыҙ бер
spell;%spellout-numbering;39;утыҙ туғыҙ
spell;%spellout-numbering;40;ҡырҡ
spell;%spellout-numbering;41;ҡырҡ бер
spell;%spellout-numbering;49;ҡырҡ туғыҙ
spell;%spellout-numbering;50;илле
spell;%spellout-numbering;51;илле бер
spell;%spellout-numbering;59;илле туғыҙ
spell;%spellout-numbering;60;алтмыш
spell;%spellout-numbering;61;алтмыш бер
spell;%spellout-numbering;69;алтмыш туғыҙ
spell;%spellout-numbering;70;етмеш
spell;%spellout-numbering;71;етмеш бер
spell;%spellout-numbering;79;етмеш туғыҙ
spell;%spellout-numbering;80;һикһән
spell;%spellout-numbering;81;һикһән бер
spell;%spellout-numbering;89;һикһән туғыҙ
spell;%spellout-numbering;90;туҡһан
spell;%spellout-numbering;91;туҡһан бер
spell;%spellout-numbering;99;туҡһан туғыҙ
spell;%spellout-numbering;100;йөҙ
spell;%spellout-numbering;101;йөҙ бер
spell;%spellout-numbering;199;йөҙ туҡһан туғыҙ
spell;%spellout-numbering;200;ике йөҙ
spell;%spellout-numbering;201;ике йөҙ бер
spell;%spellout-numbering;300;өс йөҙ
spell;%spellout-numbering;500;биш йөҙ
spell;%spellout-numbering;999;туғыҙ йөҙ туҡһан туғыҙ
spell;%spellout-numbering;1000;мең
spell;%spellout-numbering;1001;мең бер
spell;%spellout-numbering;1999;мең туғыҙ йөҙ туҡһан туғыҙ
spell;%spellout-numbering;2000;ике мең
spell;%spellout-numbering;2001;ике мең бер
spell;%spellout-numbering;5000;биш мең
spell;%spellout-numbering;10000;ун мең
spell;%spellout-numbering;100000;йөҙ мең
spell;%spellout-numbering;999999;туғыҙ йөҙ туҡһан туғыҙ мең туғыҙ йөҙ туҡһан туғыҙ
spell;%spellout-numbering;1000000;миллион
spell;%spellout-numbering;1000001;миллион бер
spell;%spellout-numbering;1999999;миллион туғыҙ йөҙ туҡһан туғыҙ мең туғыҙ йөҙ туҡһан туғыҙ
spell;%spellout-numbering;2000000;ике миллион
spell;%spellout-numbering;2000001;ике миллион бер
spell;%spellout-numbering;999999999;туғыҙ йөҙ туҡһан туғыҙ миллион туғыҙ йөҙ туҡһан туғыҙ мең туғыҙ йөҙ туҡһан туғыҙ
