child	parent
http://www.wikidata.org/entity/Q35613	http://www.wikidata.org/entity/Q961559
http://www.wikidata.org/entity/Q36785	http://www.wikidata.org/entity/Q961559
http://www.wikidata.org/entity/Q4900493	http://www.wikidata.org/entity/Q961559
http://www.wikidata.org/entity/Q5873572	http://www.wikidata.org/entity/Q961559
http://www.wikidata.org/entity/Q6080754	http://www.wikidata.org/entity/Q961559
http://www.wikidata.org/entity/Q6480154	http://www.wikidata.org/entity/Q961559
http://www.wikidata.org/entity/Q16943542	http://www.wikidata.org/entity/Q961559
http://www.wikidata.org/entity/Q41548547	http://www.wikidata.org/entity/Q961559
http://www.wikidata.org/entity/Q56344	http://www.wikidata.org/entity/Q956724
http://www.wikidata.org/entity/Q56679	http://www.wikidata.org/entity/Q956724
http://www.wikidata.org/entity/Q56836	http://www.wikidata.org/entity/Q956724
http://www.wikidata.org/entity/Q6667811	http://www.wikidata.org/entity/Q956724
http://www.wikidata.org/entity/Q7514020	http://www.wikidata.org/entity/Q956724
http://www.wikidata.org/entity/Q56982	http://www.wikidata.org/entity/Q931969
http://www.wikidata.org/entity/Q6304691	http://www.wikidata.org/entity/Q931969
http://www.wikidata.org/entity/Q18223088	http://www.wikidata.org/entity/Q931969
http://www.wikidata.org/entity/Q2405552	http://www.wikidata.org/entity/Q971060
http://www.wikidata.org/entity/Q3302929	http://www.wikidata.org/entity/Q971060
http://www.wikidata.org/entity/Q33976	http://www.wikidata.org/entity/Q986818
http://www.wikidata.org/entity/Q922148	http://www.wikidata.org/entity/Q999071
http://www.wikidata.org/entity/Q1064367	http://www.wikidata.org/entity/Q999071
http://www.wikidata.org/entity/Q1670017	http://www.wikidata.org/entity/Q999071
http://www.wikidata.org/entity/Q16114338	http://www.wikidata.org/entity/Q999071
http://www.wikidata.org/entity/Q12626671	http://www.wikidata.org/entity/Q974196
http://www.wikidata.org/entity/Q12645373	http://www.wikidata.org/entity/Q974196
http://www.wikidata.org/entity/Q13217	http://www.wikidata.org/entity/Q954016
http://www.wikidata.org/entity/Q36225	http://www.wikidata.org/entity/Q954016
http://www.wikidata.org/entity/Q500394	http://www.wikidata.org/entity/Q954321
http://www.wikidata.org/entity/Q749533	http://www.wikidata.org/entity/Q954321
http://www.wikidata.org/entity/Q749533	http://www.wikidata.org/entity/Q85380120
http://www.wikidata.org/entity/Q3833010	http://www.wikidata.org/entity/Q954016
http://www.wikidata.org/entity/Q16110201	http://www.wikidata.org/entity/Q953509
http://www.wikidata.org/entity/Q36075	http://www.wikidata.org/entity/Q980498
http://www.wikidata.org/entity/Q961559	http://www.wikidata.org/entity/Q980498
http://www.wikidata.org/entity/Q2038386	http://www.wikidata.org/entity/Q980498
http://www.wikidata.org/entity/Q6740431	http://www.wikidata.org/entity/Q980498
http://www.wikidata.org/entity/Q7820988	http://www.wikidata.org/entity/Q980498
http://www.wikidata.org/entity/Q12643962	http://www.wikidata.org/entity/Q980498
http://www.wikidata.org/entity/Q36028	http://www.wikidata.org/entity/Q1033184
http://www.wikidata.org/entity/Q36304	http://www.wikidata.org/entity/Q1033184
http://www.wikidata.org/entity/Q1185114	http://www.wikidata.org/entity/Q1041317
http://www.wikidata.org/entity/Q6350643	http://www.wikidata.org/entity/Q1041317
http://www.wikidata.org/entity/Q6474218	http://www.wikidata.org/entity/Q1041317
http://www.wikidata.org/entity/Q12473488	http://www.wikidata.org/entity/Q1041317
http://www.wikidata.org/entity/Q12953604	http://www.wikidata.org/entity/Q1041317
http://www.wikidata.org/entity/Q35564	http://www.wikidata.org/entity/Q1033184
http://www.wikidata.org/entity/Q36308	http://www.wikidata.org/entity/Q1033184
http://www.wikidata.org/entity/Q36318	http://www.wikidata.org/entity/Q1033184
http://www.wikidata.org/entity/Q56401	http://www.wikidata.org/entity/Q1022087
http://www.wikidata.org/entity/Q1109927	http://www.wikidata.org/entity/Q1022087
http://www.wikidata.org/entity/Q2879238	http://www.wikidata.org/entity/Q1022087
http://www.wikidata.org/entity/Q3100264	http://www.wikidata.org/entity/Q1022087
http://www.wikidata.org/entity/Q3112363	http://www.wikidata.org/entity/Q1022087
http://www.wikidata.org/entity/Q6583606	http://www.wikidata.org/entity/Q1022087
http://www.wikidata.org/entity/Q8842956	http://www.wikidata.org/entity/Q1022087
http://www.wikidata.org/entity/Q8843040	http://www.wikidata.org/entity/Q1022087
http://www.wikidata.org/entity/Q12953525	http://www.wikidata.org/entity/Q1022087
http://www.wikidata.org/entity/Q16109994	http://www.wikidata.org/entity/Q1022087
http://www.wikidata.org/entity/Q17284874	http://www.wikidata.org/entity/Q1022087
http://www.wikidata.org/entity/Q55740060	http://www.wikidata.org/entity/Q1022087
http://www.wikidata.org/entity/Q35482	http://www.wikidata.org/entity/Q1075948
http://www.wikidata.org/entity/Q1708753	http://www.wikidata.org/entity/Q1075948
http://www.wikidata.org/entity/Q3217535	http://www.wikidata.org/entity/Q1075948
http://www.wikidata.org/entity/Q3217535	http://www.wikidata.org/entity/Q1708753
http://www.wikidata.org/entity/Q12122355	http://www.wikidata.org/entity/Q1075948
http://www.wikidata.org/entity/Q16110955	http://www.wikidata.org/entity/Q1075948
http://www.wikidata.org/entity/Q16113530	http://www.wikidata.org/entity/Q1075948
http://www.wikidata.org/entity/Q33305	http://www.wikidata.org/entity/Q1064367
http://www.wikidata.org/entity/Q1883704	http://www.wikidata.org/entity/Q1064367
http://www.wikidata.org/entity/Q5091697	http://www.wikidata.org/entity/Q1064367
http://www.wikidata.org/entity/Q35379	http://www.wikidata.org/entity/Q1023641
http://www.wikidata.org/entity/Q56513	http://www.wikidata.org/entity/Q1025090
http://www.wikidata.org/entity/Q56627	http://www.wikidata.org/entity/Q1025090
http://www.wikidata.org/entity/Q56751	http://www.wikidata.org/entity/Q1025090
http://www.wikidata.org/entity/Q56756	http://www.wikidata.org/entity/Q1025090
http://www.wikidata.org/entity/Q98078075	http://www.wikidata.org/entity/Q1025793
http://www.wikidata.org/entity/Q934738	http://www.wikidata.org/entity/Q1023648
http://www.wikidata.org/entity/Q967031	http://www.wikidata.org/entity/Q1025793
http://www.wikidata.org/entity/Q1526525	http://www.wikidata.org/entity/Q1025793
http://www.wikidata.org/entity/Q3092284	http://www.wikidata.org/entity/Q1023641
http://www.wikidata.org/entity/Q3092293	http://www.wikidata.org/entity/Q1023641
http://www.wikidata.org/entity/Q3280623	http://www.wikidata.org/entity/Q1023641
http://www.wikidata.org/entity/Q3442330	http://www.wikidata.org/entity/Q1023641
http://www.wikidata.org/entity/Q3027909	http://www.wikidata.org/entity/Q1062626
http://www.wikidata.org/entity/Q3038640	http://www.wikidata.org/entity/Q1062626
http://www.wikidata.org/entity/Q5072884	http://www.wikidata.org/entity/Q1062626
http://www.wikidata.org/entity/Q5193781	http://www.wikidata.org/entity/Q1062626
http://www.wikidata.org/entity/Q7272651	http://www.wikidata.org/entity/Q1062626
http://www.wikidata.org/entity/Q7356069	http://www.wikidata.org/entity/Q1062626
http://www.wikidata.org/entity/Q7827518	http://www.wikidata.org/entity/Q1062626
http://www.wikidata.org/entity/Q16879440	http://www.wikidata.org/entity/Q1062626
http://www.wikidata.org/entity/Q20716055	http://www.wikidata.org/entity/Q1062626
http://www.wikidata.org/entity/Q21575647	http://www.wikidata.org/entity/Q1062626
http://www.wikidata.org/entity/Q1776032	http://www.wikidata.org/entity/Q973685
http://www.wikidata.org/entity/Q3906614	http://www.wikidata.org/entity/Q973685
http://www.wikidata.org/entity/Q56397	http://www.wikidata.org/entity/Q1073088
http://www.wikidata.org/entity/Q3414490	http://www.wikidata.org/entity/Q1073088
http://www.wikidata.org/entity/Q3217381	http://www.wikidata.org/entity/Q1078041
http://www.wikidata.org/entity/Q3217519	http://www.wikidata.org/entity/Q1078041
http://www.wikidata.org/entity/Q3217541	http://www.wikidata.org/entity/Q1078041
http://www.wikidata.org/entity/Q3306595	http://www.wikidata.org/entity/Q1078041
http://www.wikidata.org/entity/Q35318568	http://www.wikidata.org/entity/Q1078041
http://www.wikidata.org/entity/Q35880	http://www.wikidata.org/entity/Q1073639
http://www.wikidata.org/entity/Q1740805	http://www.wikidata.org/entity/Q1073639
http://www.wikidata.org/entity/Q53794959	http://www.wikidata.org/entity/Q1073639
http://www.wikidata.org/entity/Q35138	http://www.wikidata.org/entity/Q1073639
http://www.wikidata.org/entity/Q3111873	http://www.wikidata.org/entity/Q1075616
http://www.wikidata.org/entity/Q3446613	http://www.wikidata.org/entity/Q1075616
http://www.wikidata.org/entity/Q3507971	http://www.wikidata.org/entity/Q1075616
http://www.wikidata.org/entity/Q7272043	http://www.wikidata.org/entity/Q1075616
http://www.wikidata.org/entity/Q7525275	http://www.wikidata.org/entity/Q1075616
http://www.wikidata.org/entity/Q11220654	http://www.wikidata.org/entity/Q1075616
http://www.wikidata.org/entity/Q56928	http://www.wikidata.org/entity/Q1089069
http://www.wikidata.org/entity/Q3120761	http://www.wikidata.org/entity/Q1089069
http://www.wikidata.org/entity/Q35777	http://www.wikidata.org/entity/Q1139349
http://www.wikidata.org/entity/Q35777	http://www.wikidata.org/entity/Q12643302
http://www.wikidata.org/entity/Q12643302	http://www.wikidata.org/entity/Q1139349
http://www.wikidata.org/entity/Q34911	http://www.wikidata.org/entity/Q1157178
http://www.wikidata.org/entity/Q34961	http://www.wikidata.org/entity/Q1157178
http://www.wikidata.org/entity/Q35159	http://www.wikidata.org/entity/Q1157178
http://www.wikidata.org/entity/Q35331	http://www.wikidata.org/entity/Q1157178
http://www.wikidata.org/entity/Q35426	http://www.wikidata.org/entity/Q1157178
http://www.wikidata.org/entity/Q35474	http://www.wikidata.org/entity/Q1157178
http://www.wikidata.org/entity/Q35680	http://www.wikidata.org/entity/Q1157178
http://www.wikidata.org/entity/Q35913	http://www.wikidata.org/entity/Q1157178
http://www.wikidata.org/entity/Q36010	http://www.wikidata.org/entity/Q1157178
http://www.wikidata.org/entity/Q36269	http://www.wikidata.org/entity/Q1157745
http://www.wikidata.org/entity/Q36895	http://www.wikidata.org/entity/Q1157178
http://www.wikidata.org/entity/Q36893	http://www.wikidata.org/entity/Q1157178
http://www.wikidata.org/entity/Q106373055	http://www.wikidata.org/entity/Q1157178
http://www.wikidata.org/entity/Q3070731	http://www.wikidata.org/entity/Q1157178
http://www.wikidata.org/entity/Q3438361	http://www.wikidata.org/entity/Q1157745
http://www.wikidata.org/entity/Q3438405	http://www.wikidata.org/entity/Q1157745
http://www.wikidata.org/entity/Q4286473	http://www.wikidata.org/entity/Q1157178
http://www.wikidata.org/entity/Q7685358	http://www.wikidata.org/entity/Q1157745
http://www.wikidata.org/entity/Q7958576	http://www.wikidata.org/entity/Q1157178
http://www.wikidata.org/entity/Q11153465	http://www.wikidata.org/entity/Q1157178
http://www.wikidata.org/entity/Q30587833	http://www.wikidata.org/entity/Q1157178
http://www.wikidata.org/entity/Q54462679	http://www.wikidata.org/entity/Q1157178
http://www.wikidata.org/entity/Q2929025	http://www.wikidata.org/entity/Q1109927
http://www.wikidata.org/entity/Q3504110	http://www.wikidata.org/entity/Q1109927
http://www.wikidata.org/entity/Q16115619	http://www.wikidata.org/entity/Q1109927
http://www.wikidata.org/entity/Q34988	http://www.wikidata.org/entity/Q1126028
http://www.wikidata.org/entity/Q354353	http://www.wikidata.org/entity/Q1126028
http://www.wikidata.org/entity/Q494600	http://www.wikidata.org/entity/Q1126028
http://www.wikidata.org/entity/Q646883	http://www.wikidata.org/entity/Q1126028
http://www.wikidata.org/entity/Q703173	http://www.wikidata.org/entity/Q1126028
http://www.wikidata.org/entity/Q1339898	http://www.wikidata.org/entity/Q1126028
http://www.wikidata.org/entity/Q35612	http://www.wikidata.org/entity/Q1144159
http://www.wikidata.org/entity/Q35740	http://www.wikidata.org/entity/Q1144159
http://www.wikidata.org/entity/Q36934	http://www.wikidata.org/entity/Q1144159
http://www.wikidata.org/entity/Q56240	http://www.wikidata.org/entity/Q1194795
http://www.wikidata.org/entity/Q56426	http://www.wikidata.org/entity/Q1194795
http://www.wikidata.org/entity/Q56499	http://www.wikidata.org/entity/Q1194795
http://www.wikidata.org/entity/Q56503	http://www.wikidata.org/entity/Q1194795
http://www.wikidata.org/entity/Q1137945	http://www.wikidata.org/entity/Q1194795
http://www.wikidata.org/entity/Q3237412	http://www.wikidata.org/entity/Q1194795
http://www.wikidata.org/entity/Q3421488	http://www.wikidata.org/entity/Q1194795
http://www.wikidata.org/entity/Q20988731	http://www.wikidata.org/entity/Q1194795
http://www.wikidata.org/entity/Q25389274	http://www.wikidata.org/entity/Q1194795
http://www.wikidata.org/entity/Q1789745	http://www.wikidata.org/entity/Q1182733
http://www.wikidata.org/entity/Q2350726	http://www.wikidata.org/entity/Q1141096
http://www.wikidata.org/entity/Q2743643	http://www.wikidata.org/entity/Q1141096
http://www.wikidata.org/entity/Q3813191	http://www.wikidata.org/entity/Q1141096
http://www.wikidata.org/entity/Q3813193	http://www.wikidata.org/entity/Q1141096
http://www.wikidata.org/entity/Q4108624	http://www.wikidata.org/entity/Q1141096
http://www.wikidata.org/entity/Q2879051	http://www.wikidata.org/entity/Q1145414
http://www.wikidata.org/entity/Q24286955	http://www.wikidata.org/entity/Q1142333
http://www.wikidata.org/entity/Q24286960	http://www.wikidata.org/entity/Q1142333
http://www.wikidata.org/entity/Q7928677	http://www.wikidata.org/entity/Q1094190
http://www.wikidata.org/entity/Q1639998	http://www.wikidata.org/entity/Q1185126
http://www.wikidata.org/entity/Q3913823	http://www.wikidata.org/entity/Q1185126
http://www.wikidata.org/entity/Q35229	http://www.wikidata.org/entity/Q1207648
http://www.wikidata.org/entity/Q36709	http://www.wikidata.org/entity/Q1207648
http://www.wikidata.org/entity/Q319552	http://www.wikidata.org/entity/Q1190607
http://www.wikidata.org/entity/Q1363818	http://www.wikidata.org/entity/Q1190607
http://www.wikidata.org/entity/Q1363818	http://www.wikidata.org/entity/Q2699398
http://www.wikidata.org/entity/Q2269883	http://www.wikidata.org/entity/Q1190607
http://www.wikidata.org/entity/Q52765085	http://www.wikidata.org/entity/Q1166814
http://www.wikidata.org/entity/Q35828	http://www.wikidata.org/entity/Q1270220
http://www.wikidata.org/entity/Q36355	http://www.wikidata.org/entity/Q1270220
http://www.wikidata.org/entity/Q3042994	http://www.wikidata.org/entity/Q1270220
http://www.wikidata.org/entity/Q3832945	http://www.wikidata.org/entity/Q1270220
http://www.wikidata.org/entity/Q3915427	http://www.wikidata.org/entity/Q1270220
http://www.wikidata.org/entity/Q5972916	http://www.wikidata.org/entity/Q1270220
http://www.wikidata.org/entity/Q35048	http://www.wikidata.org/entity/Q1267471
http://www.wikidata.org/entity/Q2394472	http://www.wikidata.org/entity/Q1267471
http://www.wikidata.org/entity/Q3913293	http://www.wikidata.org/entity/Q1267471
http://www.wikidata.org/entity/Q3913366	http://www.wikidata.org/entity/Q1267471
http://www.wikidata.org/entity/Q3914420	http://www.wikidata.org/entity/Q1267471
http://www.wikidata.org/entity/Q3914490	http://www.wikidata.org/entity/Q1267471
http://www.wikidata.org/entity/Q4737355	http://www.wikidata.org/entity/Q1267471
http://www.wikidata.org/entity/Q4894642	http://www.wikidata.org/entity/Q1267471
http://www.wikidata.org/entity/Q5061668	http://www.wikidata.org/entity/Q1267471
http://www.wikidata.org/entity/Q5329154	http://www.wikidata.org/entity/Q1267471
http://www.wikidata.org/entity/Q6101921	http://www.wikidata.org/entity/Q1267471
http://www.wikidata.org/entity/Q7039282	http://www.wikidata.org/entity/Q1267471
http://www.wikidata.org/entity/Q63163361	http://www.wikidata.org/entity/Q1267471
http://www.wikidata.org/entity/Q743736	http://www.wikidata.org/entity/Q1280305
http://www.wikidata.org/entity/Q3110877	http://www.wikidata.org/entity/Q1280305
http://www.wikidata.org/entity/Q3197558	http://www.wikidata.org/entity/Q1280305
http://www.wikidata.org/entity/Q21010232	http://www.wikidata.org/entity/Q1280305
http://www.wikidata.org/entity/Q21010232	http://www.wikidata.org/entity/Q3217543
http://www.wikidata.org/entity/Q3912758	http://www.wikidata.org/entity/Q1234776
http://www.wikidata.org/entity/Q3912880	http://www.wikidata.org/entity/Q1234776
http://www.wikidata.org/entity/Q4748057	http://www.wikidata.org/entity/Q1234776
http://www.wikidata.org/entity/Q4856243	http://www.wikidata.org/entity/Q1234776
http://www.wikidata.org/entity/Q4886561	http://www.wikidata.org/entity/Q1234776
http://www.wikidata.org/entity/Q4985178	http://www.wikidata.org/entity/Q1234776
http://www.wikidata.org/entity/Q5313387	http://www.wikidata.org/entity/Q1234776
http://www.wikidata.org/entity/Q5397128	http://www.wikidata.org/entity/Q1234776
http://www.wikidata.org/entity/Q6897074	http://www.wikidata.org/entity/Q1234776
http://www.wikidata.org/entity/Q6963443	http://www.wikidata.org/entity/Q1234776
http://www.wikidata.org/entity/Q7692089	http://www.wikidata.org/entity/Q1234776
http://www.wikidata.org/entity/Q7988169	http://www.wikidata.org/entity/Q1234776
http://www.wikidata.org/entity/Q8048316	http://www.wikidata.org/entity/Q1234776
http://www.wikidata.org/entity/Q19757586	http://www.wikidata.org/entity/Q1234776
http://www.wikidata.org/entity/Q3218497	http://www.wikidata.org/entity/Q1248221
http://www.wikidata.org/entity/Q7502	http://www.wikidata.org/entity/Q1323395
http://www.wikidata.org/entity/Q35250	http://www.wikidata.org/entity/Q1323395
http://www.wikidata.org/entity/Q35296	http://www.wikidata.org/entity/Q1323395
http://www.wikidata.org/entity/Q11932245	http://www.wikidata.org/entity/Q1323395
http://www.wikidata.org/entity/Q33675	http://www.wikidata.org/entity/Q1255897
http://www.wikidata.org/entity/Q108313313	http://www.wikidata.org/entity/Q1256701
http://www.wikidata.org/entity/Q2819678	http://www.wikidata.org/entity/Q1256701
http://www.wikidata.org/entity/Q33511118	http://www.wikidata.org/entity/Q1256701
http://www.wikidata.org/entity/Q47015528	http://www.wikidata.org/entity/Q1256701
http://www.wikidata.org/entity/Q24062347	http://www.wikidata.org/entity/Q1185119
http://www.wikidata.org/entity/Q592162	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q3331491	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q3446591	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q3446608	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q3501797	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q3504170	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q3504260	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q3504331	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q3915810	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q4741706	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q5350030	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q5364210	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q6865237	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q6956858	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q7521655	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q7900609	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q7912479	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q7967060	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q8030620	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q8050328	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q8053831	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q11044384	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q11732527	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q12639219	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q16115049	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q51264122	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q53679325	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q57084949	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q63340998	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q63341179	http://www.wikidata.org/entity/Q1333831
http://www.wikidata.org/entity/Q56754	http://www.wikidata.org/entity/Q1294259
http://www.wikidata.org/entity/Q3343229	http://www.wikidata.org/entity/Q1294259
http://www.wikidata.org/entity/Q3370184	http://www.wikidata.org/entity/Q1294259
http://www.wikidata.org/entity/Q3370188	http://www.wikidata.org/entity/Q1294259
http://www.wikidata.org/entity/Q35182	http://www.wikidata.org/entity/Q1287469
http://www.wikidata.org/entity/Q35268	http://www.wikidata.org/entity/Q1287469
http://www.wikidata.org/entity/Q35291	http://www.wikidata.org/entity/Q1287469
http://www.wikidata.org/entity/Q35375	http://www.wikidata.org/entity/Q1287469
http://www.wikidata.org/entity/Q35428	http://www.wikidata.org/entity/Q1287469
http://www.wikidata.org/entity/Q35443	http://www.wikidata.org/entity/Q1288420
http://www.wikidata.org/entity/Q36663	http://www.wikidata.org/entity/Q1287469
http://www.wikidata.org/entity/Q56391	http://www.wikidata.org/entity/Q1288420
http://www.wikidata.org/entity/Q56544	http://www.wikidata.org/entity/Q1288430
http://www.wikidata.org/entity/Q56661	http://www.wikidata.org/entity/Q1288332
http://www.wikidata.org/entity/Q56718	http://www.wikidata.org/entity/Q1288332
http://www.wikidata.org/entity/Q56712	http://www.wikidata.org/entity/Q1288420
http://www.wikidata.org/entity/Q1288385	http://www.wikidata.org/entity/Q1288420
http://www.wikidata.org/entity/Q2967638	http://www.wikidata.org/entity/Q1288420
http://www.wikidata.org/entity/Q2967636	http://www.wikidata.org/entity/Q1288420
http://www.wikidata.org/entity/Q3438334	http://www.wikidata.org/entity/Q1287469
http://www.wikidata.org/entity/Q3441193	http://www.wikidata.org/entity/Q1287469
http://www.wikidata.org/entity/Q3441392	http://www.wikidata.org/entity/Q1287469
http://www.wikidata.org/entity/Q3913331	http://www.wikidata.org/entity/Q1287469
http://www.wikidata.org/entity/Q3913979	http://www.wikidata.org/entity/Q1287469
http://www.wikidata.org/entity/Q3915365	http://www.wikidata.org/entity/Q1287469
http://www.wikidata.org/entity/Q3915848	http://www.wikidata.org/entity/Q1287469
http://www.wikidata.org/entity/Q12630439	http://www.wikidata.org/entity/Q1287469
http://www.wikidata.org/entity/Q12633903	http://www.wikidata.org/entity/Q1287469
http://www.wikidata.org/entity/Q16110869	http://www.wikidata.org/entity/Q1287469
http://www.wikidata.org/entity/Q16111012	http://www.wikidata.org/entity/Q1287469
http://www.wikidata.org/entity/Q18753304	http://www.wikidata.org/entity/Q1150706
http://www.wikidata.org/entity/Q33335	http://www.wikidata.org/entity/Q1323245
http://www.wikidata.org/entity/Q3073465	http://www.wikidata.org/entity/Q1323245
http://www.wikidata.org/entity/Q3196077	http://www.wikidata.org/entity/Q1323245
http://www.wikidata.org/entity/Q3281057	http://www.wikidata.org/entity/Q1323245
http://www.wikidata.org/entity/Q3347428	http://www.wikidata.org/entity/Q1323245
http://www.wikidata.org/entity/Q3401474	http://www.wikidata.org/entity/Q1323245
http://www.wikidata.org/entity/Q3512539	http://www.wikidata.org/entity/Q1339898
http://www.wikidata.org/entity/Q3914627	http://www.wikidata.org/entity/Q1323245
http://www.wikidata.org/entity/Q4159744	http://www.wikidata.org/entity/Q1334774
http://www.wikidata.org/entity/Q4221189	http://www.wikidata.org/entity/Q1339898
http://www.wikidata.org/entity/Q4326954	http://www.wikidata.org/entity/Q1339898
http://www.wikidata.org/entity/Q4370412	http://www.wikidata.org/entity/Q1339898
http://www.wikidata.org/entity/Q6441084	http://www.wikidata.org/entity/Q1323245
http://www.wikidata.org/entity/Q7180184	http://www.wikidata.org/entity/Q1323245
http://www.wikidata.org/entity/Q35010	http://www.wikidata.org/entity/Q1322020
http://www.wikidata.org/entity/Q35483	http://www.wikidata.org/entity/Q1322020
http://www.wikidata.org/entity/Q36000	http://www.wikidata.org/entity/Q1322020
http://www.wikidata.org/entity/Q36299	http://www.wikidata.org/entity/Q1322020
http://www.wikidata.org/entity/Q36300	http://www.wikidata.org/entity/Q1322020
http://www.wikidata.org/entity/Q96756696	http://www.wikidata.org/entity/Q1322020
http://www.wikidata.org/entity/Q3915854	http://www.wikidata.org/entity/Q1322020
http://www.wikidata.org/entity/Q11732021	http://www.wikidata.org/entity/Q1324531
http://www.wikidata.org/entity/Q11932247	http://www.wikidata.org/entity/Q1322020
http://www.wikidata.org/entity/Q11932249	http://www.wikidata.org/entity/Q1322020
http://www.wikidata.org/entity/Q12632812	http://www.wikidata.org/entity/Q1322020
http://www.wikidata.org/entity/Q35174	http://www.wikidata.org/entity/Q1325759
http://www.wikidata.org/entity/Q56410	http://www.wikidata.org/entity/Q1364815
http://www.wikidata.org/entity/Q56994	http://www.wikidata.org/entity/Q1364815
http://www.wikidata.org/entity/Q4919920	http://www.wikidata.org/entity/Q1364815
http://www.wikidata.org/entity/Q4920575	http://www.wikidata.org/entity/Q1364815
http://www.wikidata.org/entity/Q5530317	http://www.wikidata.org/entity/Q1364815
http://www.wikidata.org/entity/Q7121294	http://www.wikidata.org/entity/Q1364815
http://www.wikidata.org/entity/Q7123283	http://www.wikidata.org/entity/Q1364815
http://www.wikidata.org/entity/Q12952577	http://www.wikidata.org/entity/Q1364815
http://www.wikidata.org/entity/Q12952581	http://www.wikidata.org/entity/Q1364815
http://www.wikidata.org/entity/Q12952592	http://www.wikidata.org/entity/Q1364815
http://www.wikidata.org/entity/Q14426328	http://www.wikidata.org/entity/Q1364815
http://www.wikidata.org/entity/Q15895870	http://www.wikidata.org/entity/Q1364815
http://www.wikidata.org/entity/Q25559420	http://www.wikidata.org/entity/Q1364815
http://www.wikidata.org/entity/Q63234615	http://www.wikidata.org/entity/Q1364815
http://www.wikidata.org/entity/Q35726	http://www.wikidata.org/entity/Q1344038
http://www.wikidata.org/entity/Q36203	http://www.wikidata.org/entity/Q1344038
http://www.wikidata.org/entity/Q36689	http://www.wikidata.org/entity/Q1344038
http://www.wikidata.org/entity/Q35112	http://www.wikidata.org/entity/Q1344966
http://www.wikidata.org/entity/Q33070	http://www.wikidata.org/entity/Q1363818
http://www.wikidata.org/entity/Q34002	http://www.wikidata.org/entity/Q1363818
http://www.wikidata.org/entity/Q34002	http://www.wikidata.org/entity/Q1427907
http://www.wikidata.org/entity/Q36213	http://www.wikidata.org/entity/Q1363818
http://www.wikidata.org/entity/Q662628	http://www.wikidata.org/entity/Q1363818
http://www.wikidata.org/entity/Q662628	http://www.wikidata.org/entity/Q98791755
http://www.wikidata.org/entity/Q1294047	http://www.wikidata.org/entity/Q1363818
http://www.wikidata.org/entity/Q2997506	http://www.wikidata.org/entity/Q1363818
http://www.wikidata.org/entity/Q3182585	http://www.wikidata.org/entity/Q1363818
http://www.wikidata.org/entity/Q338064	http://www.wikidata.org/entity/Q1363026
http://www.wikidata.org/entity/Q4412613	http://www.wikidata.org/entity/Q1363026
http://www.wikidata.org/entity/Q7984474	http://www.wikidata.org/entity/Q1363026
http://www.wikidata.org/entity/Q2557208	http://www.wikidata.org/entity/Q1294047
http://www.wikidata.org/entity/Q2619583	http://www.wikidata.org/entity/Q1294047
http://www.wikidata.org/entity/Q13895528	http://www.wikidata.org/entity/Q1294047
http://www.wikidata.org/entity/Q56540	http://www.wikidata.org/entity/Q1351495
http://www.wikidata.org/entity/Q5923010	http://www.wikidata.org/entity/Q1351495
http://www.wikidata.org/entity/Q12645556	http://www.wikidata.org/entity/Q1351495
http://www.wikidata.org/entity/Q27475	http://www.wikidata.org/entity/Q1385635
http://www.wikidata.org/entity/Q27480	http://www.wikidata.org/entity/Q1385635
